city,country,continent,lon,lat,koppen_geiger_class,climate_class_label,climate_class_description,nearest_city_pop_max,pop_group,wbt_continent_wbt
Kenge,Democratic Republic of the Congo,Africa,16.875,-5.142839748,3,Aw,"Tropical, savannah",241,Small (<50k),25.836966
Kenge,Democratic Republic of the Congo,Africa,16.875,-5.04670442,3,Aw,"Tropical, savannah",241,Small (<50k),25.836966
Kenge,Democratic Republic of the Congo,Africa,16.875,-5.04670442,3,Aw,"Tropical, savannah",241,Small (<50k),25.836966
Kenge,Democratic Republic of the Congo,Africa,16.875,-5,3,Aw,"Tropical, savannah",241,Small (<50k),25.836966
Kenge,Democratic Republic of the Congo,Africa,16.875,-4.902686532,3,Aw,"Tropical, savannah",241,Small (<50k),25.094458
Kenge,Democratic Republic of the Congo,Africa,16.875,-4.663149834,3,Aw,"Tropical, savannah",241,Small (<50k),25.556328
Kenge,Democratic Republic of the Congo,Africa,16.875,-4.663149706,3,Aw,"Tropical, savannah",241,Small (<50k),25.556328
Mushie,Democratic Republic of the Congo,Africa,16.875,-2.803724702,3,Aw,"Tropical, savannah",33062,Small (<50k),27.077621
Mushie,Democratic Republic of the Congo,Africa,16.875,-2.803724702,3,Aw,"Tropical, savannah",33062,Small (<50k),27.077621
Mushie,Democratic Republic of the Congo,Africa,16.875,-2.797889948,3,Aw,"Tropical, savannah",33062,Small (<50k),27.077621
Mushie,Democratic Republic of the Congo,Africa,16.875,-2.797889877,3,Aw,"Tropical, savannah",33062,Small (<50k),27.077621
Doba,Chad,Africa,16.875,8.393668908,3,Aw,"Tropical, savannah",29597,Small (<50k),19.867579
Doba,Chad,Africa,16.875,8.393669128,3,Aw,"Tropical, savannah",29597,Small (<50k),19.867579
Doba,Chad,Africa,16.875,8.411173844,3,Aw,"Tropical, savannah",29597,Small (<50k),19.867579
Doba,Chad,Africa,16.875,8.411173844,3,Aw,"Tropical, savannah",29597,Small (<50k),19.867579
Doba,Chad,Africa,16.875,8.75,3,Aw,"Tropical, savannah",29597,Small (<50k),17.73378
Doba,Chad,Africa,16.875,8.883086676,3,Aw,"Tropical, savannah",29597,Small (<50k),17.73378
Zouar,Chad,Africa,16.875,20.31112351,4,BWh,"Arid, desert, hot",204,Small (<50k),16.659037
Taranto,Italy,Europe,16.875,40.46364818,6,BSh,"Arid, steppe, hot",202033,Medium (50k-500k),8.200528
Taranto,Italy,Europe,16.875,40.67515858,6,BSh,"Arid, steppe, hot",202033,Medium (50k-500k),8.200528
Bari,Italy,Europe,16.875,40.93433832,6,BSh,"Arid, steppe, hot",500577,Large (500k-1M),22.346329
Bari,Italy,Europe,16.875,40.93433832,6,BSh,"Arid, steppe, hot",500577,Large (500k-1M),22.346329
Prijedor,Bosnia and Herzegovina,Europe,16.875,45,14,Cfa,"Temperate, no dry season, hot summer",104858,Medium (50k-500k),21.500462
Zalaegerszeg,Hungary,Europe,16.875,46.54176268,14,Cfa,"Temperate, no dry season, hot summer",61898,Medium (50k-500k),17.788733
Zalaegerszeg,Hungary,Europe,16.875,46.54176268,14,Cfa,"Temperate, no dry season, hot summer",61898,Medium (50k-500k),17.788733
Zalaegerszeg,Hungary,Europe,16.875,46.92560615,14,Cfa,"Temperate, no dry season, hot summer",61898,Medium (50k-500k),17.788733
Eisenstadt,Austria,Europe,16.875,47.66324626,14,Cfa,"Temperate, no dry season, hot summer",13165,Small (<50k),1.0975192
Brno,Czechia,Europe,16.875,49.09068605,7,BSk,"Arid, steppe, cold",388277,Medium (50k-500k),17.249998
Brno,Czechia,Europe,16.875,49.42914963,14,Cfa,"Temperate, no dry season, hot summer",388277,Medium (50k-500k),17.249998
Wrocław,Poland,Europe,16.875,50.96080063,14,Cfa,"Temperate, no dry season, hot summer",634893,Large (500k-1M),2.3564668
Wrocław,Poland,Europe,16.875,51.29438019,14,Cfa,"Temperate, no dry season, hot summer",634893,Large (500k-1M),0.73183036
Poznań,Poland,Europe,16.875,52.14917496,7,BSk,"Arid, steppe, cold",623997,Large (500k-1M),-0.12820363
Nyköping,Sweden,Europe,16.875,58.75,15,Cfb,"Temperate, no dry season, warm summer",27582,Small (<50k),-0.19216885
Nyköping,Sweden,Europe,16.875,58.75520927,15,Cfb,"Temperate, no dry season, warm summer",27582,Small (<50k),13.92356
Nyköping,Sweden,Europe,16.875,58.75521088,15,Cfb,"Temperate, no dry season, warm summer",27582,Small (<50k),13.92356
Nyköping,Sweden,Europe,16.875,58.87804422,15,Cfb,"Temperate, no dry season, warm summer",27582,Small (<50k),13.92356
Nyköping,Sweden,Europe,16.875,58.87804422,15,Cfb,"Temperate, no dry season, warm summer",27582,Small (<50k),13.92356
Västerås,Sweden,Europe,16.875,59.53233673,14,Cfa,"Temperate, no dry season, hot summer",107194,Medium (50k-500k),13.828348
Gävle,Sweden,Europe,16.875,60.62039593,15,Cfb,"Temperate, no dry season, warm summer",68635,Medium (50k-500k),13.772772
Gävle,Sweden,Europe,16.875,60.62039948,15,Cfb,"Temperate, no dry season, warm summer",68635,Medium (50k-500k),13.772772
Harstad,Norway,Europe,16.875,68.75,27,Dfc,"Cold, no dry season, cold summer",19433,Small (<50k),-5.1966124
Springbok,South Africa,Africa,17.5,-29.68586387,4,BWh,"Arid, desert, hot",10438,Small (<50k),11.477919
Bethanie,Namibia,Africa,17.5,-26.619719,4,BWh,"Arid, desert, hot",10363,Small (<50k),9.936411
Tsumeb,Namibia,Africa,17.5,-19.31937173,6,BSh,"Arid, steppe, hot",14959,Small (<50k),12.340151
Tsumeb,Namibia,Africa,17.5,-19.014084,4,BWh,"Arid, desert, hot",14959,Small (<50k),12.340151
Menongue,Angola,Africa,17.5,-14.60732984,3,Aw,"Tropical, savannah",13030,Small (<50k),22.30973
Camacupa,Angola,Africa,17.5,-11.78010471,3,Aw,"Tropical, savannah",19828,Small (<50k),15.33908
Bossembélé,Central African Republic,Africa,17.5,5.0704226,3,Aw,"Tropical, savannah",7287,Small (<50k),25.2443
Bossembélé,Central African Republic,Africa,17.5,5.183246073,3,Aw,"Tropical, savannah",7287,Small (<50k),25.2443
Taranto,Italy,Europe,17.5,40.56338,6,BSh,"Arid, steppe, hot",202033,Medium (50k-500k),23.10573
Banja Luka,Bosnia and Herzegovina,Europe,17.5,44.76439791,14,Cfa,"Temperate, no dry season, hot summer",221738,Medium (50k-500k),15.602918
Győr,Hungary,Europe,17.5,47.59162304,7,BSk,"Arid, steppe, cold",136081,Medium (50k-500k),15.582343
Trnava,Slovakia,Europe,17.5,48.169014,14,Cfa,"Temperate, no dry season, hot summer",69785,Medium (50k-500k),18.51921
Trnava,Slovakia,Europe,17.5,48.53403141,14,Cfa,"Temperate, no dry season, hot summer",69785,Medium (50k-500k),18.51921
Zlín,Czechia,Europe,17.5,49.43662,14,Cfa,"Temperate, no dry season, hot summer",101268,Medium (50k-500k),16.890173
Olomouc,Czechia,Europe,17.5,49.47643979,14,Cfa,"Temperate, no dry season, hot summer",101268,Medium (50k-500k),16.890173
Opole,Poland,Europe,17.5,50.704224,14,Cfa,"Temperate, no dry season, hot summer",131412,Medium (50k-500k),9.165551
Uppsala,Sweden,Europe,17.5,59.84293194,15,Cfb,"Temperate, no dry season, warm summer",133117,Medium (50k-500k),3.2548537
Sundsvall,Sweden,Europe,17.5,62.67015707,26,Dfb,"Cold, no dry season, warm summer",17016,Small (<50k),-3.4357789
Narvik,Norway,Europe,17.5,68.32460733,27,Dfc,"Cold, no dry season, cold summer",20000,Small (<50k),-4.7741785
Springbok,South Africa,Africa,17.8125,-29.45443631,4,BWh,"Arid, desert, hot",10438,Small (<50k),11.477919
Springbok,South Africa,Africa,17.8125,-29.375,4,BWh,"Arid, desert, hot",10438,Small (<50k),11.477919
Keetmanshoop,Namibia,Africa,17.8125,-26.64925366,4,BWh,"Arid, desert, hot",18039,Small (<50k),9.936411
Mariental,Namibia,Africa,17.8125,-24.77913156,4,BWh,"Arid, desert, hot",13380,Small (<50k),18.817688
Mariental,Namibia,Africa,17.8125,-24.375,4,BWh,"Arid, desert, hot",13380,Small (<50k),17.15742
Tsumeb,Namibia,Africa,17.8125,-19.375,6,BSh,"Arid, steppe, hot",14959,Small (<50k),12.340151
Tsumeb,Namibia,Africa,17.8125,-19.16876398,4,BWh,"Arid, desert, hot",14959,Small (<50k),21.73796
Menongue,Angola,Africa,17.8125,-14.49345653,3,Aw,"Tropical, savannah",13030,Small (<50k),22.30973
Menongue,Angola,Africa,17.8125,-14.375,3,Aw,"Tropical, savannah",13030,Small (<50k),22.30973
Camacupa,Angola,Africa,17.8125,-11.875,3,Aw,"Tropical, savannah",19828,Small (<50k),15.33908
Impfondo,Republic of the Congo,Africa,17.8125,1.40259267,1,Af,"Tropical, rainforest",20859,Small (<50k),25.74624
Impfondo,Republic of the Congo,Africa,17.8125,1.875,2,Am,"Tropical, monsoon",20859,Small (<50k),25.74624
Mbaïki,Central African Republic,Africa,17.8125,4.207777989,3,Aw,"Tropical, savannah",67132,Medium (50k-500k),25.090506
Bossembélé,Central African Republic,Africa,17.8125,5.142839748,3,Aw,"Tropical, savannah",7287,Small (<50k),25.2443
Bossembélé,Central African Republic,Africa,17.8125,5.625,3,Aw,"Tropical, savannah",7287,Small (<50k),25.034822
Brindisi,Italy,Europe,17.8125,40.625,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",104437,Medium (50k-500k),23.10573
Brindisi,Italy,Europe,17.8125,40.67515858,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",104437,Medium (50k-500k),23.10573
Mostar,Bosnia and Herzegovina,Europe,17.8125,43.125,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",163067,Medium (50k-500k),10.482713
Mostar,Bosnia and Herzegovina,Europe,17.8125,43.4803362,14,Cfa,"Temperate, no dry season, hot summer",163067,Medium (50k-500k),4.9184303
Zenica,Bosnia and Herzegovina,Europe,17.8125,44.375,14,Cfa,"Temperate, no dry season, hot summer",164423,Medium (50k-500k),15.602918
Zenica,Bosnia and Herzegovina,Europe,17.8125,44.41539505,14,Cfa,"Temperate, no dry season, hot summer",164423,Medium (50k-500k),15.602918
Slavonski Brod,Croatia,Europe,17.8125,45.3504537,14,Cfa,"Temperate, no dry season, hot summer",97718,Medium (50k-500k),19.40447
Kaposvár,Hungary,Europe,17.8125,46.28551215,14,Cfa,"Temperate, no dry season, hot summer",108528,Medium (50k-500k),6.4953876
Veszprém,Hungary,Europe,17.8125,46.875,7,BSk,"Arid, steppe, cold",62023,Medium (50k-500k),6.4953876
Veszprém,Hungary,Europe,17.8125,47.22057036,14,Cfa,"Temperate, no dry season, hot summer",62023,Medium (50k-500k),17.807125
Trnava,Slovakia,Europe,17.8125,48.125,7,BSk,"Arid, steppe, cold",69785,Medium (50k-500k),18.51921
Trnava,Slovakia,Europe,17.8125,48.15562834,7,BSk,"Arid, steppe, cold",69785,Medium (50k-500k),18.51921
Zlín,Czechia,Europe,17.8125,49.09068605,14,Cfa,"Temperate, no dry season, hot summer",124610,Medium (50k-500k),16.890173
Zlín,Czechia,Europe,17.8125,49.375,14,Cfa,"Temperate, no dry season, hot summer",124610,Medium (50k-500k),16.890173
Opole,Poland,Europe,17.8125,50.625,14,Cfa,"Temperate, no dry season, hot summer",131412,Medium (50k-500k),9.165551
Bydgoszcz,Poland,Europe,17.8125,52.83091393,14,Cfa,"Temperate, no dry season, hot summer",79007,Medium (50k-500k),2.0231829
Bydgoszcz,Poland,Europe,17.8125,53.125,14,Cfa,"Temperate, no dry season, hot summer",366452,Medium (50k-500k),2.0231829
Stockholm,Sweden,Europe,17.8125,59.375,15,Cfb,"Temperate, no dry season, warm summer",1264000,Very Large (>1M),2.2684603
Stockholm,Sweden,Europe,17.8125,59.3762969,15,Cfb,"Temperate, no dry season, warm summer",1264000,Very Large (>1M),2.2684603
Finnsnes,Norway,Europe,17.8125,69.375,26,Dfb,"Cold, no dry season, warm summer",3907,Small (<50k),12.285655
Springbok,South Africa,Africa,18,-29.71946747,4,BWh,"Arid, desert, hot",10438,Small (<50k),18.36731
Springbok,South Africa,Africa,18,-29.71946747,4,BWh,"Arid, desert, hot",10438,Small (<50k),18.36731
Springbok,South Africa,Africa,18,-29.36708861,4,BWh,"Arid, desert, hot",10438,Small (<50k),18.36731
Keetmanshoop,Namibia,Africa,18,-26.35500245,4,BWh,"Arid, desert, hot",18039,Small (<50k),19.498466
Keetmanshoop,Namibia,Africa,18,-26.35500245,4,BWh,"Arid, desert, hot",18039,Small (<50k),19.498466
Keetmanshoop,Namibia,Africa,18,-26.25,4,BWh,"Arid, desert, hot",18039,Small (<50k),19.498466
Mariental,Namibia,Africa,18,-24.75,4,BWh,"Arid, desert, hot",13380,Small (<50k),18.817688
Grootfontein,Namibia,Africa,18,-19.62606908,6,BSh,"Arid, steppe, hot",24099,Small (<50k),12.340151
Grootfontein,Namibia,Africa,18,-19.62606908,6,BSh,"Arid, steppe, hot",24099,Small (<50k),12.340151
Tsumeb,Namibia,Africa,18,-19.24050633,6,BSh,"Arid, steppe, hot",14959,Small (<50k),21.73796
Inongo,Democratic Republic of the Congo,Africa,18,-2.25,3,Aw,"Tropical, savannah",40113,Small (<50k),25.677837
Impfondo,Republic of the Congo,Africa,18,1.682234826,2,Am,"Tropical, monsoon",20859,Small (<50k),25.74624
Impfondo,Republic of the Congo,Africa,18,1.682234826,2,Am,"Tropical, monsoon",20859,Small (<50k),25.74624
Mbaïki,Central African Republic,Africa,18,3.75,3,Aw,"Tropical, savannah",67132,Medium (50k-500k),25.090506
Mbaïki,Central African Republic,Africa,18,3.925214569,3,Aw,"Tropical, savannah",67132,Medium (50k-500k),25.090506
Mbaïki,Central African Republic,Africa,18,3.925214569,3,Aw,"Tropical, savannah",67132,Medium (50k-500k),25.090506
Bossembélé,Central African Republic,Africa,18,5.04670442,3,Aw,"Tropical, savannah",7287,Small (<50k),25.2443
Bossembélé,Central African Republic,Africa,18,5.04670442,3,Aw,"Tropical, savannah",7287,Small (<50k),25.2443
Bossembélé,Central African Republic,Africa,18,5.063291139,3,Aw,"Tropical, savannah",7287,Small (<50k),25.2443
Bossembélé,Central African Republic,Africa,18,5.25,3,Aw,"Tropical, savannah",7287,Small (<50k),24.41236
Sarh,Chad,Africa,18,9.113924051,3,Aw,"Tropical, savannah",169196,Medium (50k-500k),22.70561
Ati,Chad,Africa,18,13.16455696,6,BSh,"Arid, steppe, hot",25373,Small (<50k),16.438446
As Sidr,Libya,Africa,18,30.75,4,BWh,"Arid, desert, hot",50,Small (<50k),13.115355
Dubrovnik,Croatia,Europe,18,42.75,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",36994,Small (<50k),19.437767
Mostar,Bosnia and Herzegovina,Europe,18,43.17730923,14,Cfa,"Temperate, no dry season, hot summer",163067,Medium (50k-500k),10.482713
Mostar,Bosnia and Herzegovina,Europe,18,43.17730923,14,Cfa,"Temperate, no dry season, hot summer",163067,Medium (50k-500k),10.482713
Mostar,Bosnia and Herzegovina,Europe,18,43.5443038,14,Cfa,"Temperate, no dry season, hot summer",163067,Medium (50k-500k),4.9184303
Zenica,Bosnia and Herzegovina,Europe,18,44.25,14,Cfa,"Temperate, no dry season, hot summer",164423,Medium (50k-500k),2.1102762
Zenica,Bosnia and Herzegovina,Europe,18,44.29879413,14,Cfa,"Temperate, no dry season, hot summer",164423,Medium (50k-500k),2.1102762
Zenica,Bosnia and Herzegovina,Europe,18,44.29879413,14,Cfa,"Temperate, no dry season, hot summer",164423,Medium (50k-500k),2.1102762
Slavonski Brod,Croatia,Europe,18,45.42027863,14,Cfa,"Temperate, no dry season, hot summer",97718,Medium (50k-500k),19.40447
Slavonski Brod,Croatia,Europe,18,45.42027863,14,Cfa,"Temperate, no dry season, hot summer",97718,Medium (50k-500k),19.40447
Kaposvár,Hungary,Europe,18,46.54176268,14,Cfa,"Temperate, no dry season, hot summer",108528,Medium (50k-500k),6.4953876
Kaposvár,Hungary,Europe,18,46.54176268,14,Cfa,"Temperate, no dry season, hot summer",108528,Medium (50k-500k),6.4953876
Veszprém,Hungary,Europe,18,47.25,14,Cfa,"Temperate, no dry season, hot summer",62023,Medium (50k-500k),17.807125
Győr,Hungary,Europe,18,47.59493671,7,BSk,"Arid, steppe, cold",136081,Medium (50k-500k),15.582343
Győr,Hungary,Europe,18,47.66324626,7,BSk,"Arid, steppe, cold",136081,Medium (50k-500k),15.582343
Ostrava,Czechia,Europe,18,49.62025316,14,Cfa,"Temperate, no dry season, hot summer",478963,Medium (50k-500k),0.02103805
Ostrava,Czechia,Europe,18,49.90621184,14,Cfa,"Temperate, no dry season, hot summer",478963,Medium (50k-500k),17.989128
Ostrava,Czechia,Europe,18,49.90621184,14,Cfa,"Temperate, no dry season, hot summer",478963,Medium (50k-500k),17.989128
Bydgoszcz,Poland,Europe,18,53.25,14,Cfa,"Temperate, no dry season, hot summer",366452,Medium (50k-500k),0.21450952
Bydgoszcz,Poland,Europe,18,53.27065546,14,Cfa,"Temperate, no dry season, hot summer",366452,Medium (50k-500k),0.21450952
Bydgoszcz,Poland,Europe,18,53.27065546,14,Cfa,"Temperate, no dry season, hot summer",366452,Medium (50k-500k),0.21450952
Stockholm,Sweden,Europe,18,59.25,15,Cfb,"Temperate, no dry season, warm summer",1264000,Very Large (>1M),-2.3323722
Uppsala,Sweden,Europe,18,59.74683544,15,Cfb,"Temperate, no dry season, warm summer",133117,Medium (50k-500k),3.2548537
Saldanha,South Africa,Africa,18.28125,-32.91800716,6,BSh,"Arid, steppe, hot",68284,Medium (50k-500k),15.004584
Mariental,Namibia,Africa,18.28125,-24.5134209,4,BWh,"Arid, desert, hot",13380,Small (<50k),18.125645
Cuangar,Namibia,Africa,18.28125,-17.50959079,6,BSh,"Arid, steppe, hot",500,Small (<50k),14.480844
Capenda-Camulemba,Angola,Africa,18.28125,-9.104988856,3,Aw,"Tropical, savannah",80000,Medium (50k-500k),22.869942
Inongo,Democratic Republic of the Congo,Africa,18.28125,-2.101151403,2,Am,"Tropical, monsoon",40113,Small (<50k),26.189636
Libenge,Democratic Republic of the Congo,Africa,18.28125,3.501918983,2,Am,"Tropical, monsoon",27053,Small (<50k),24.869661
Sarh,Chad,Africa,18.28125,9.104988856,3,Aw,"Tropical, savannah",169196,Medium (50k-500k),26.768322
Ati,Chad,Africa,18.28125,13.30729041,6,BSh,"Arid, steppe, hot",25373,Small (<50k),15.885683
Dubrovnik,Croatia,Europe,18.28125,42.72333486,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",36994,Small (<50k),16.394623
Sarajevo,Bosnia and Herzegovina,Europe,18.28125,44.12409297,14,Cfa,"Temperate, no dry season, hot summer",164423,Medium (50k-500k),2.5225282
Osijek,Croatia,Europe,18.28125,45.5248501,14,Cfa,"Temperate, no dry season, hot summer",95077,Medium (50k-500k),8.881638
Székesfehérvár,Hungary,Europe,18.28125,46.92560615,7,BSk,"Arid, steppe, cold",144319,Medium (50k-500k),17.252224
Ostrava,Czechia,Europe,18.28125,49.72711456,14,Cfa,"Temperate, no dry season, hot summer",478963,Medium (50k-500k),17.989128
Inowrocław,Poland,Europe,18.28125,52.52861709,7,BSk,"Arid, steppe, cold",79007,Medium (50k-500k),2.3030493
Finnsnes,Norway,Europe,18.28125,69.33737157,26,Dfb,"Cold, no dry season, warm summer",3907,Small (<50k),-6.802286
Paarl,South Africa,Africa,18.75,-33.75,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",187865,Medium (50k-500k),12.115401
Vanhynsdorp,South Africa,Africa,18.75,-31.57068063,4,BWh,"Arid, desert, hot",3331,Small (<50k),16.196102
Vanhynsdorp,South Africa,Africa,18.75,-31.25,4,BWh,"Arid, desert, hot",3331,Small (<50k),16.196102
Gobabis,Namibia,Africa,18.75,-22.5,4,BWh,"Arid, desert, hot",16321,Small (<50k),14.297021
Cuangar,Namibia,Africa,18.75,-17.71996153,6,BSh,"Arid, steppe, hot",500,Small (<50k),12.002743
Kahemba,Democratic Republic of the Congo,Africa,18.75,-7.5,3,Aw,"Tropical, savannah",50000,Medium (50k-500k),18.28834
Kahemba,Democratic Republic of the Congo,Africa,18.75,-7.068062827,3,Aw,"Tropical, savannah",50000,Medium (50k-500k),18.28834
Kikwit,Democratic Republic of the Congo,Africa,18.75,-5.142839748,3,Aw,"Tropical, savannah",637736,Large (500k-1M),25.73417
Kikwit,Democratic Republic of the Congo,Africa,18.75,-5,3,Aw,"Tropical, savannah",637736,Large (500k-1M),25.73417
Libenge,Democratic Republic of the Congo,Africa,18.75,3.75,2,Am,"Tropical, monsoon",27053,Small (<50k),22.317385
Bangui,Central African Republic,Africa,18.75,4.663149706,3,Aw,"Tropical, savannah",831925,Large (500k-1M),24.53891
Mongo,Chad,Africa,18.75,11.78010471,3,Aw,"Tropical, savannah",27763,Small (<50k),15.9461355
Mongo,Chad,Africa,18.75,12.12418712,6,BSh,"Arid, steppe, hot",27763,Small (<50k),15.9461355
Faya Largeau,Chad,Africa,18.75,17.71995926,4,BWh,"Arid, desert, hot",13400,Small (<50k),13.815214
Sarajevo,Bosnia and Herzegovina,Europe,18.75,43.75,14,Cfa,"Temperate, no dry season, hot summer",696731,Large (500k-1M),9.391403
Tuzla,Bosnia and Herzegovina,Europe,18.75,44.41539505,14,Cfa,"Temperate, no dry season, hot summer",144334,Medium (50k-500k),2.5225282
Osijek,Croatia,Europe,18.75,45.3504537,14,Cfa,"Temperate, no dry season, hot summer",95077,Medium (50k-500k),20.835361
Szekszárd,Hungary,Europe,18.75,46.25,7,BSk,"Arid, steppe, cold",34174,Small (<50k),15.801244
Székesfehérvár,Hungary,Europe,18.75,47,7,BSk,"Arid, steppe, cold",144319,Medium (50k-500k),17.252224
Tatabánya,Hungary,Europe,18.75,47.56393051,7,BSk,"Arid, steppe, cold",70541,Medium (50k-500k),12.214913
Žilina,Slovakia,Europe,18.75,49,26,Dfb,"Cold, no dry season, warm summer",87625,Medium (50k-500k),16.186275
Žilina,Slovakia,Europe,18.75,49.42914963,14,Cfa,"Temperate, no dry season, hot summer",87625,Medium (50k-500k),12.430432
Grudziądz,Poland,Europe,18.75,53.2460733,14,Cfa,"Temperate, no dry season, hot summer",102443,Medium (50k-500k),1.408025
Gdańsk,Poland,Europe,18.75,54.18848168,14,Cfa,"Temperate, no dry season, hot summer",740000,Large (500k-1M),1.3146808
Tromsø,Norway,Europe,18.75,69.66181631,26,Dfb,"Cold, no dry season, warm summer",52436,Medium (50k-500k),11.960449
Cuito Caunavale,Angola,Africa,19.125,-15.14011169,3,Aw,"Tropical, savannah",149,Small (<50k),13.179756
Cuito Caunavale,Angola,Africa,19.125,-15.14011169,3,Aw,"Tropical, savannah",149,Small (<50k),13.179756
Kahemba,Democratic Republic of the Congo,Africa,19.125,-7.289684062,3,Aw,"Tropical, savannah",50000,Medium (50k-500k),18.28834
Kahemba,Democratic Republic of the Congo,Africa,19.125,-7.289684062,3,Aw,"Tropical, savannah",50000,Medium (50k-500k),18.28834
Kikwit,Democratic Republic of the Congo,Africa,19.125,-5.04670442,3,Aw,"Tropical, savannah",637736,Large (500k-1M),25.73417
Kikwit,Democratic Republic of the Congo,Africa,19.125,-5.04670442,3,Aw,"Tropical, savannah",637736,Large (500k-1M),25.73417
Vác,Hungary,Europe,19.125,47.66324626,7,BSk,"Arid, steppe, cold",35293,Small (<50k),12.214913
Banská Bystrica,Slovakia,Europe,19.125,48.78472933,14,Cfa,"Temperate, no dry season, hot summer",82336,Medium (50k-500k),16.186275
Banská Bystrica,Slovakia,Europe,19.125,48.78472933,14,Cfa,"Temperate, no dry season, hot summer",82336,Medium (50k-500k),16.186275
Örnsköldsvik,Sweden,Europe,19.125,63.36393171,26,Dfb,"Cold, no dry season, warm summer",27749,Small (<50k),-5.3140125
Örnsköldsvik,Sweden,Europe,19.125,63.36393171,26,Dfb,"Cold, no dry season, warm summer",27749,Small (<50k),-5.3140125
Bredasdorp,South Africa,Africa,19.6875,-34.375,6,BSh,"Arid, steppe, hot",14936,Small (<50k),14.961598
Bredasdorp,South Africa,Africa,19.6875,-34.31877008,6,BSh,"Arid, steppe, hot",14936,Small (<50k),19.1645
Poffader,South Africa,Africa,19.6875,-29.375,4,BWh,"Arid, desert, hot",4220,Small (<50k),10.802462
Poffader,South Africa,Africa,19.6875,-29.30135962,4,BWh,"Arid, desert, hot",4220,Small (<50k),18.961594
Rundu,Namibia,Africa,19.6875,-18.23370256,6,BSh,"Arid, steppe, hot",58172,Medium (50k-500k),22.148935
Rundu,Namibia,Africa,19.6875,-18.13897099,6,BSh,"Arid, steppe, hot",58172,Medium (50k-500k),22.148935
Rundu,Namibia,Africa,19.6875,-18.125,6,BSh,"Arid, steppe, hot",58172,Medium (50k-500k),13.599726
Rundu,Namibia,Africa,19.6875,-17.50959079,6,BSh,"Arid, steppe, hot",58172,Medium (50k-500k),13.931924
Cangamba,Angola,Africa,19.6875,-13.55839495,3,Aw,"Tropical, savannah",1307,Small (<50k),23.847189
Cangamba,Angola,Africa,19.6875,-13.30729041,3,Aw,"Tropical, savannah",1307,Small (<50k),23.847189
Luena,Angola,Africa,19.6875,-11.90652333,3,Aw,"Tropical, savannah",21115,Small (<50k),14.201405
Luena,Angola,Africa,19.6875,-11.875,3,Aw,"Tropical, savannah",21115,Small (<50k),23.224594
Luena,Angola,Africa,19.6875,-11.68827171,3,Aw,"Tropical, savannah",21115,Small (<50k),23.224594
Mangai,Democratic Republic of the Congo,Africa,19.6875,-4.375,3,Aw,"Tropical, savannah",37188,Small (<50k),24.135746
Mangai,Democratic Republic of the Congo,Africa,19.6875,-4.207777989,3,Aw,"Tropical, savannah",37188,Small (<50k),24.468075
Mangai,Democratic Republic of the Congo,Africa,19.6875,-4.185920533,3,Aw,"Tropical, savannah",37188,Small (<50k),24.468075
Basankusu,Democratic Republic of the Congo,Africa,19.6875,1.395306911,1,Af,"Tropical, rainforest",52216,Medium (50k-500k),25.62812
Basankusu,Democratic Republic of the Congo,Africa,19.6875,1.40259267,1,Af,"Tropical, rainforest",52216,Medium (50k-500k),25.62812
Gemena,Democratic Republic of the Congo,Africa,19.6875,3.125,3,Aw,"Tropical, savannah",198056,Medium (50k-500k),25.140856
Gemena,Democratic Republic of the Congo,Africa,19.6875,3.272716221,2,Am,"Tropical, monsoon",198056,Medium (50k-500k),25.140856
Gemena,Democratic Republic of the Congo,Africa,19.6875,3.501918983,3,Aw,"Tropical, savannah",198056,Medium (50k-500k),22.865152
Bosobolo,Democratic Republic of the Congo,Africa,19.6875,4.185920533,3,Aw,"Tropical, savannah",14553,Small (<50k),25.140007
Bosobolo,Democratic Republic of the Congo,Africa,19.6875,4.207777989,3,Aw,"Tropical, savannah",14553,Small (<50k),25.140007
Bosobolo,Democratic Republic of the Congo,Africa,19.6875,4.375,3,Aw,"Tropical, savannah",14553,Small (<50k),25.920872
Oum Hadjer,Chad,Africa,19.6875,13.125,6,BSh,"Arid, steppe, hot",19271,Small (<50k),22.085499
Oum Hadjer,Chad,Africa,19.6875,13.30729041,6,BSh,"Arid, steppe, hot",19271,Small (<50k),25.76439
Oum Hadjer,Chad,Africa,19.6875,13.55839495,6,BSh,"Arid, steppe, hot",19271,Small (<50k),25.76439
Kerkira,Greece,Europe,19.6875,39.74009906,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",38517,Small (<50k),22.58439
Vlorë,Albania,Europe,19.6875,40.46364818,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",89546,Medium (50k-500k),5.3749237
Fier,Albania,Europe,19.6875,40.625,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",82297,Medium (50k-500k),6.8993516
Fier,Albania,Europe,19.6875,40.67515858,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",82297,Medium (50k-500k),6.8993516
